Date,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall
2021-07-26,Bangalore,85,10.9,13.5,20.7,10.6,1.5,34.4,28.4,96.6,11.6,0.0
2021-07-26,Chennai,93,10.0,26.8,18.9,5.6,1.61,49.2,27.5,100.0,10.3,0.0
2021-07-26,Kolkata,81,20.7,38.4,7.8,2.9,0.32,58.5,24.0,88.7,16.2,7.8
2021-07-26,Jaipur,201,50.3,98.2,28.5,5.1,1.8,51.1,25.4,84.1,12.3,0.0
2021-07-26,Lucknow,161,45.7,86.8,26.1,5.3,0.96,22.5,34.1,90.6,12.5,0.9
2021-07-26,Hyderabad,62,10.0,13.6,14.9,4.7,0.75,37.4,30.1,89.4,13.1,5.7
2021-07-26,Pune,115,20.9,44.1,15.1,8.5,1.81,32.7,27.0,89.7,13.1,0.0
2021-07-26,Ahmedabad,159,36.1,75.1,34.0,11.1,1.17,39.1,26.8,89.5,12.7,0.0
2021-07-26,Visakhapatnam,101,10.0,32.4,27.9,9.5,1.63,35.9,26.3,93.5,9.6,0.0
2021-07-27,Delhi,96,10.0,10.8,23.9,8.3,1.63,66.5,26.5,82.7,9.1,0.0
2021-07-27,Mumbai,148,32.0,57.3,24.3,11.5,1.72,41.0,25.6,94.3,9.7,0.0
2021-07-27,Bangalore,68,10.0,20.6,19.4,2.9,0.73,37.5,31.9,84.4,13.5,2.8
2021-07-27,Chennai,91,12.0,10.0,26.0,11.4,1.63,32.5,27.2,87.7,13.4,0.0
2021-07-27,Kolkata,82,11.8,21.3,18.0,3.9,1.03,58.3,25.6,87.9,11.9,6.2
2021-07-27,Jaipur,73,14.1,25.9,6.8,5.2,1.03,35.8,27.3,91.6,11.0,6.4
2021-07-27,Lucknow,75,13.9,24.7,33.2,10.2,0.3,16.0,26.8,97.0,13.8,0.0
2021-07-27,Hyderabad,65,10.0,11.4,16.1,5.1,0.96,34.2,31.1,87.4,10.7,4.2
2021-07-27,Pune,53,10.0,8.4,8.6,4.2,0.99,19.5,25.3,81.5,15.1,3.5
2021-07-27,Ahmedabad,161,32.9,45.3,41.4,13.5,2.03,30.3,31.9,95.7,8.9,0.0
2021-07-27,Visakhapatnam,173,29.3,73.9,28.5,7.6,2.09,82.2,29.3,99.3,11.8,0.0
2021-07-28,Delhi,126,32.3,76.1,10.4,5.6,0.84,39.2,26.9,75.8,10.5,3.0
2021-07-28,Mumbai,69,14.2,27.7,11.6,2.8,0.58,40.3,26.2,73.0,13.3,3.7
2021-07-28,Bangalore,68,10.0,18.5,17.1,4.2,0.88,34.8,29.1,96.9,9.4,5.0
2021-07-28,Chennai,76,10.0,28.8,21.9,3.2,0.71,46.8,30.4,91.2,14.3,3.8
2021-07-28,Kolkata,146,40.3,65.7,16.0,6.9,0.96,58.8,29.6,89.1,11.4,0.2
2021-07-28,Jaipur,118,16.1,31.3,42.5,9.1,1.25,50.7,28.7,90.2,11.5,0.0
2021-07-28,Lucknow,156,34.8,51.7,25.6,13.2,1.84,47.0,23.2,72.9,13.0,0.1
2021-07-28,Hyderabad,76,10.0,21.0,8.5,6.9,1.78,17.4,27.5,79.4,11.0,0.0
2021-07-28,Pune,53,10.6,21.1,7.4,4.8,0.57,23.4,27.4,74.2,14.0,3.2
2021-07-28,Ahmedabad,63,10.0,14.5,12.9,6.2,0.59,51.7,25.5,100.0,10.6,2.7
2021-07-28,Visakhapatnam,74,12.7,25.6,15.4,8.8,0.88,27.8,32.4,64.8,12.8,4.5
2021-07-29,Delhi,91,20.8,56.6,11.0,2.6,0.57,34.7,28.8,82.0,15.1,4.7
2021-07-29,Mumbai,51,10.0,19.3,15.1,2.9,0.32,24.5,27.2,92.1,11.0,3.7
2021-07-29,Bangalore,83,10.0,15.4,19.0,9.0,1.56,34.3,27.6,69.5,13.0,0.0
2021-07-29,Chennai,130,23.2,46.3,26.4,14.8,1.83,24.3,28.3,75.3,10.8,0.0
2021-07-29,Kolkata,58,10.0,26.6,10.9,5.6,0.3,43.4,30.0,89.7,8.3,4.3
2021-07-29,Jaipur,85,10.0,34.4,23.1,4.7,0.99,42.3,24.8,93.3,13.4,2.3
2021-07-29,Lucknow,63,11.1,35.0,11.0,4.1,0.38,36.6,28.8,86.3,16.1,6.0
2021-07-29,Hyderabad,55,10.0,16.8,7.4,2.0,0.67,40.1,30.3,74.1,12.7,1.8
2021-07-29,Pune,76,12.2,9.2,21.1,6.9,1.22,29.6,29.6,91.5,7.9,0.0
2021-07-29,Ahmedabad,87,21.9,44.9,18.5,2.9,0.43,24.0,29.3,85.2,13.6,2.4
2021-07-29,Visakhapatnam,76,14.5,33.2,15.5,7.1,0.49,41.3,26.6,93.0,10.6,3.3
2021-07-30,Delhi,94,12.6,43.3,23.8,3.7,1.03,41.5,30.7,95.8,12.1,3.2
2021-07-30,Mumbai,85,15.6,38.1,25.9,10.7,0.69,10.0,28.1,77.0,15.8,0.2
2021-07-30,Bangalore,132,13.6,29.3,50.3,7.8,1.58,71.8,31.4,86.5,11.5,0.0
2021-07-30,Chennai,69,11.6,17.9,17.5,3.1,0.72,44.4,29.7,100.0,10.4,5.2
2021-07-30,Kolkata,164,35.5,89.9,36.3,13.3,0.76,50.9,28.2,81.6,9.3,0.0
2021-07-30,Jaipur,126,25.1,55.2,29.1,12.2,0.99,40.6,31.2,70.5,12.3,0.0
2021-07-30,Lucknow,111,32.2,60.8,9.9,3.2,0.8,25.7,22.9,94.5,8.3,2.9
2021-07-30,Hyderabad,70,10.0,25.8,16.9,4.9,0.69,43.2,31.2,79.2,14.0,1.3
2021-07-30,Pune,82,10.0,34.9,21.3,6.3,0.77,49.0,26.2,81.7,10.7,6.6
2021-07-30,Ahmedabad,68,15.8,29.7,16.4,4.5,0.3,27.7,26.3,92.7,11.3,2.0
2021-07-30,Visakhapatnam,87,10.0,25.8,27.0,3.2,0.95,58.4,22.9,71.3,10.1,7.9
2021-07-31,Delhi,111,26.9,46.1,14.0,5.2,0.88,56.4,32.1,85.8,10.2,5.5
2021-07-31,Mumbai,79,10.0,22.4,23.7,4.3,0.87,48.3,27.8,100.0,12.2,6.6
2021-07-31,Bangalore,68,10.0,12.9,22.0,6.4,1.1,14.7,29.2,77.4,15.0,1.8
2021-07-31,Chennai,85,11.5,44.5,18.9,2.4,0.67,54.9,30.9,73.8,14.3,7.2
2021-07-31,Kolkata,49,10.0,-0.2,12.4,6.2,0.33,51.8,24.6,87.7,14.3,1.4
2021-07-31,Jaipur,71,10.5,18.0,7.7,5.4,1.46,30.0,20.4,80.4,12.1,1.3
2021-07-31,Lucknow,76,15.2,26.2,13.6,4.3,0.94,28.2,30.1,80.5,10.9,6.6
2021-07-31,Hyderabad,83,13.5,34.5,22.5,5.7,0.75,34.9,24.2,83.4,11.8,6.3
2021-07-31,Pune,116,22.1,30.0,23.3,12.4,1.61,38.9,31.2,61.4,10.2,0.0
2021-07-31,Ahmedabad,131,29.0,50.1,21.2,9.6,1.89,10.0,29.4,81.8,11.6,0.0
2021-07-31,Visakhapatnam,61,10.0,18.6,17.2,3.7,0.61,33.2,28.0,93.3,13.7,3.3
2021-08-01,Delhi,214,55.5,121.8,25.7,7.7,1.51,51.7,20.2,93.7,10.1,0.0
2021-08-01,Mumbai,114,17.3,34.8,31.3,6.7,1.75,26.9,28.0,91.1,14.0,0.0
2021-08-01,Bangalore,135,22.7,36.6,36.7,13.5,1.96,26.1,30.2,71.4,14.1,0.0
2021-08-01,Chennai,54,10.0,24.4,12.0,6.7,0.56,10.0,22.5,78.4,12.8,5.7
2021-08-01,Kolkata,71,10.0,5.3,18.2,8.4,1.24,33.0,33.8,100.0,10.9,0.0
2021-08-01,Jaipur,99,22.9,38.9,22.0,6.0,0.97,20.3,28.3,84.0,7.6,3.0
2021-08-01,Lucknow,97,25.0,27.0,24.2,4.9,0.73,35.6,35.1,100.0,10.7,2.1
2021-08-01,Hyderabad,76,14.6,6.7,19.0,4.6,1.19,32.6,28.8,97.6,14.3,7.4
2021-08-01,Pune,124,20.4,41.2,32.0,13.5,1.27,51.6,30.6,72.2,12.6,0.0
2021-08-01,Ahmedabad,74,14.0,26.7,14.1,5.8,1.07,13.8,28.8,92.1,10.0,5.7
2021-08-01,Visakhapatnam,70,11.1,20.7,11.9,5.9,0.83,49.3,26.3,94.6,11.9,2.0
2021-08-02,Delhi,116,31.1,47.4,15.9,5.7,0.84,45.3,26.8,86.4,12.3,4.6
2021-08-02,Mumbai,64,10.0,22.6,10.2,6.2,0.82,36.0,31.7,73.5,9.7,4.8
2021-08-02,Bangalore,137,18.7,22.0,43.9,7.6,2.25,48.5,29.3,88.9,10.4,0.0
2021-08-02,Chennai,71,10.0,21.2,19.5,6.1,0.61,49.1,28.8,90.4,12.6,6.2
2021-08-02,Kolkata,66,10.0,5.9,24.9,3.1,0.8,36.0,25.4,90.7,9.9,2.2
2021-08-02,Jaipur,87,17.6,35.5,13.6,4.6,0.48,67.2,29.2,100.0,16.1,3.6
2021-08-02,Lucknow,226,70.7,136.9,21.0,14.2,0.71,45.4,27.3,80.2,11.9,0.0
2021-08-02,Hyderabad,131,18.7,46.1,44.8,13.4,1.05,56.1,31.1,79.3,13.5,0.7
2021-08-02,Pune,111,15.2,22.4,28.0,12.6,1.72,49.3,28.0,89.6,13.5,0.0
2021-08-02,Ahmedabad,107,24.1,33.6,18.6,9.0,0.98,52.0,31.4,92.2,13.2,0.0
2021-08-02,Visakhapatnam,81,15.9,25.0,6.4,9.4,1.62,10.0,26.1,100.0,10.4,0.0
2021-08-03,Delhi,87,25.4,38.3,11.3,5.1,0.44,31.4,30.1,58.9,15.3,6.5
2021-08-03,Mumbai,153,27.3,39.7,50.2,10.5,1.67,45.0,22.3,86.1,11.6,0.5
2021-08-03,Bangalore,83,15.3,25.5,7.8,3.8,1.06,60.4,29.4,97.6,12.0,2.3
2021-08-03,Chennai,62,10.0,2.6,17.7,6.1,0.75,47.9,26.9,81.6,13.3,4.0
2021-08-03,Kolkata,131,27.3,49.6,11.2,14.9,2.0,30.6,26.0,87.4,11.8,0.0
2021-08-03,Jaipur,69,11.1,17.9,27.0,5.5,0.36,41.3,28.4,66.9,9.8,0.0
2021-08-03,Lucknow,94,31.0,45.2,8.4,6.3,0.35,27.9,28.1,88.3,11.0,5.5
2021-08-03,Hyderabad,96,10.0,21.1,29.9,14.3,1.29,47.4,24.4,72.5,14.1,0.0
2021-08-03,Pune,76,10.0,19.6,19.9,3.0,0.84,59.7,26.1,84.4,10.3,4.5
2021-08-03,Ahmedabad,86,16.5,31.2,13.4,3.9,0.48,80.8,27.5,100.0,16.0,2.8
2021-08-03,Visakhapatnam,100,21.4,40.5,22.6,8.7,0.55,48.9,30.2,82.3,12.5,0.0
2021-08-04,Delhi,129,23.8,42.0,37.0,11.8,1.47,25.2,21.3,92.3,6.2,0.0
2021-08-04,Mumbai,72,13.9,6.9,16.6,5.2,1.1,33.0,26.5,79.9,10.7,3.8
2021-08-04,Bangalore,71,10.0,37.1,13.7,4.3,0.83,28.5,29.6,90.0,12.1,6.1
2021-08-04,Chennai,108,11.9,24.1,35.1,8.0,2.04,18.4,30.0,90.2,14.1,0.0
2021-08-04,Kolkata,103,28.1,43.2,14.5,5.5,0.66,40.4,26.7,100.0,13.8,2.1
2021-08-04,Jaipur,69,13.6,29.5,5.0,6.5,0.6,51.2,31.6,90.5,11.5,8.0
2021-08-04,Lucknow,111,29.3,53.1,10.2,6.8,0.91,38.9,34.3,85.7,10.8,6.9
2021-08-04,Hyderabad,140,32.6,52.6,18.4,10.6,1.51,51.8,30.3,79.6,13.9,0.0
2021-08-04,Pune,116,23.4,35.3,39.4,10.4,1.04,19.4,35.6,100.0,12.8,0.0
2021-08-04,Ahmedabad,97,29.4,34.3,17.7,5.4,0.63,22.9,31.6,88.6,12.4,4.5
2021-08-04,Visakhapatnam,149,26.5,44.9,25.5,3.0,2.2,71.8,27.0,88.5,12.1,0.8
2021-08-05,Delhi,71,10.0,13.8,15.5,4.3,0.96,53.6,26.5,73.1,14.5,3.3
2021-08-05,Mumbai,145,42.3,55.2,25.2,10.4,0.97,33.5,22.8,92.8,10.4,0.0
2021-08-05,Bangalore,75,10.0,22.4,19.7,5.9,0.81,48.9,29.8,81.6,11.5,2.3
2021-08-05,Chennai,114,24.0,44.0,21.9,9.5,0.97,48.8,24.9,91.6,17.2,0.0
2021-08-05,Kolkata,67,13.8,10.7,15.0,5.6,0.8,36.9,25.0,86.6,10.5,7.2
2021-08-05,Jaipur,125,28.9,33.1,27.4,5.4,1.9,10.0,24.2,86.8,14.6,0.0
2021-08-05,Lucknow,94,25.2,54.6,5.0,4.8,0.3,57.4,26.8,64.5,11.7,3.5
2021-08-05,Hyderabad,114,17.3,42.9,26.6,7.0,1.12,65.0,29.2,82.2,12.0,0.0
2021-08-05,Pune,73,11.8,20.1,19.4,3.6,0.66,51.8,29.4,82.1,8.8,1.1
2021-08-05,Ahmedabad,68,10.0,14.2,20.8,7.2,0.91,26.0,28.1,86.0,13.3,1.0
2021-08-05,Visakhapatnam,74,10.0,32.4,14.1,5.8,0.87,40.1,32.1,74.4,13.8,4.0
2021-08-06,Delhi,235,70.6,134.2,37.1,8.5,1.26,11.1,24.0,100.0,8.8,0.0
2021-08-06,Mumbai,52,10.0,20.8,5.0,6.0,0.83,10.0,25.1,84.3,12.1,3.2
2021-08-06,Bangalore,64,10.0,21.0,11.7,2.6,0.92,34.1,29.2,99.0,11.6,6.6
2021-08-06,Chennai,138,27.5,55.2,39.6,10.6,0.76,58.0,31.0,80.8,11.1,0.0
2021-08-06,Kolkata,63,10.0,21.4,12.9,4.6,0.89,23.4,30.1,90.1,7.5,1.3
2021-08-06,Jaipur,87,23.5,34.8,10.6,5.4,0.86,21.9,32.4,78.8,7.4,1.3
2021-08-06,Lucknow,190,51.4,99.5,20.2,12.0,1.54,36.4,31.4,81.1,13.3,0.0
2021-08-06,Hyderabad,80,10.0,25.9,30.4,12.9,0.7,24.7,25.7,78.5,13.3,0.0
2021-08-06,Pune,61,10.0,20.5,15.8,4.1,0.5,38.3,27.8,100.0,16.2,1.8
2021-08-06,Ahmedabad,159,28.3,41.6,32.0,9.7,2.19,73.0,23.4,90.6,11.7,0.0
2021-08-06,Visakhapatnam,92,19.2,54.2,12.1,6.1,0.41,53.1,31.7,94.8,12.3,5.0
2021-08-07,Delhi,162,30.8,51.1,37.4,11.8,2.01,48.2,31.9,97.4,14.7,0.0
2021-08-07,Mumbai,140,31.2,45.5,35.4,3.6,1.27,50.0,29.3,95.5,12.7,0.0
2021-08-07,Bangalore,127,25.8,66.6,6.5,9.6,1.58,47.9,29.6,85.4,11.7,0.0
2021-08-07,Chennai,104,22.7,23.4,15.3,8.1,1.57,37.2,25.4,74.7,13.9,0.0
2021-08-07,Kolkata,142,25.3,52.8,36.3,14.0,1.31,52.4,26.7,78.2,12.2,0.0
2021-08-07,Jaipur,59,10.0,19.9,21.6,5.0,0.58,10.8,31.3,71.4,14.1,6.6
2021-08-07,Lucknow,70,16.0,28.7,7.1,3.7,0.43,52.1,29.4,91.8,17.1,6.3
2021-08-07,Hyderabad,93,10.0,-1.1,45.0,8.0,1.11,56.7,28.9,77.8,12.2,0.0
2021-08-07,Pune,85,10.0,18.0,28.3,9.0,1.21,32.8,30.7,86.6,15.4,0.0
2021-08-07,Ahmedabad,84,16.2,28.9,15.8,4.2,0.68,58.4,25.4,87.4,11.7,2.2
2021-08-07,Visakhapatnam,142,28.7,56.0,26.4,10.9,1.64,40.1,27.3,84.2,10.1,0.0
2021-08-08,Delhi,180,47.5,83.9,37.0,7.7,1.06,43.2,30.7,82.7,11.8,0.0
2021-08-08,Mumbai,76,15.9,38.5,10.6,3.5,0.8,24.4,25.9,85.7,12.4,1.4
2021-08-08,Bangalore,122,11.6,34.4,49.2,2.9,1.98,25.0,31.1,64.6,9.3,0.0
2021-08-08,Chennai,79,10.0,18.4,21.7,2.0,1.06,53.1,24.8,93.2,13.0,5.2
2021-08-08,Kolkata,156,41.6,82.5,5.0,9.4,1.65,37.5,26.2,71.1,11.6,0.0
2021-08-08,Jaipur,193,44.8,88.6,33.4,11.3,2.07,27.3,30.9,66.4,10.1,0.0
2021-08-08,Lucknow,68,15.1,35.7,13.2,4.4,0.3,32.0,30.3,64.4,15.7,3.3
2021-08-08,Hyderabad,56,10.0,7.9,17.0,7.1,0.49,35.7,26.0,78.4,9.5,6.0
2021-08-08,Pune,144,30.4,45.7,38.9,9.0,1.51,35.3,22.5,91.1,11.1,0.0
2021-08-08,Ahmedabad,176,46.9,84.2,29.1,11.5,1.13,41.2,24.8,84.4,11.1,0.0
2021-08-08,Visakhapatnam,73,10.8,21.3,22.0,4.7,0.89,29.9,23.3,81.8,13.3,7.6
2021-08-09,Delhi,245,63.6,125.4,41.6,14.8,1.32,68.6,24.3,77.4,14.7,0.0
2021-08-09,Mumbai,65,10.0,4.9,15.6,5.5,1.47,10.0,29.8,89.0,13.9,0.0
2021-08-09,Bangalore,69,15.7,31.5,7.3,5.5,0.42,44.9,29.5,63.3,12.1,5.5
2021-08-09,Chennai,83,12.1,25.5,17.8,3.8,0.91,61.6,24.4,85.3,13.3,6.9
2021-08-09,Kolkata,112,13.7,37.0,36.8,10.5,1.06,58.5,27.2,77.9,11.0,0.0
2021-08-09,Jaipur,144,32.9,65.7,40.1,7.3,0.58,50.6,28.7,79.0,11.0,0.0
2021-08-09,Lucknow,169,38.1,57.1,29.2,13.1,2.34,23.5,30.9,68.9,13.2,0.2
2021-08-09,Hyderabad,86,11.4,19.4,25.7,11.2,1.12,37.1,34.1,90.2,15.5,0.0
2021-08-09,Pune,57,11.0,5.7,14.9,6.1,0.86,19.1,25.2,98.2,10.0,5.4
2021-08-09,Ahmedabad,97,13.6,23.4,16.2,10.2,1.57,52.6,23.9,91.3,10.1,0.0
2021-08-09,Visakhapatnam,115,21.0,25.3,23.7,14.4,1.62,42.7,24.9,84.5,13.0,0.3
2021-08-10,Delhi,127,41.4,57.9,6.4,4.8,0.79,42.6,31.9,89.1,10.3,5.6
2021-08-10,Mumbai,125,32.9,66.7,22.7,11.8,0.64,19.9,30.1,77.2,10.3,0.7
2021-08-10,Bangalore,132,17.8,39.3,38.5,8.7,1.67,59.3,28.5,81.8,13.3,0.0
2021-08-10,Chennai,51,12.3,-7.4,16.6,5.3,0.88,10.0,23.6,86.2,9.2,1.7
2021-08-10,Kolkata,123,37.7,67.8,5.0,8.1,0.8,29.0,26.6,73.6,12.0,0.0
2021-08-10,Jaipur,122,31.2,59.1,13.8,8.3,1.07,31.3,33.0,68.8,10.2,0.0
2021-08-10,Lucknow,64,11.9,33.1,15.6,4.1,0.46,22.2,25.8,96.7,11.7,5.9
2021-08-10,Hyderabad,57,10.0,11.8,17.4,3.4,0.65,27.9,27.4,87.7,13.2,6.2
2021-08-10,Pune,97,10.0,19.1,29.3,10.7,1.48,48.7,28.1,83.6,10.9,0.0
2021-08-10,Ahmedabad,64,11.8,11.9,17.0,6.5,1.07,10.3,30.8,86.6,14.3,3.4
2021-08-10,Visakhapatnam,179,32.3,66.3,39.9,4.0,2.5,46.3,27.8,79.5,14.3,0.0
2021-08-11,Delhi,97,21.2,31.5,18.6,6.8,0.93,44.3,28.1,69.4,13.0,6.6
2021-08-11,Mumbai,104,13.2,7.9,27.9,5.5,1.92,55.9,29.9,91.1,11.1,0.9
2021-08-11,Bangalore,137,21.0,37.4,51.5,10.5,1.48,35.6,27.3,77.4,12.7,1.0
2021-08-11,Chennai,106,19.7,39.2,28.3,10.5,1.14,20.8,30.8,98.3,11.9,0.0
2021-08-11,Kolkata,208,44.1,92.5,34.2,10.5,2.42,51.5,27.8,71.0,8.6,0.0
2021-08-11,Jaipur,154,38.6,75.5,30.5,6.4,1.05,35.3,24.6,78.1,9.7,0.0
2021-08-11,Lucknow,114,33.2,54.5,15.3,4.2,0.54,41.7,21.7,79.5,9.0,3.8
2021-08-11,Hyderabad,55,12.5,15.5,12.2,3.2,0.35,36.8,25.2,86.1,11.1,4.2
2021-08-11,Pune,154,28.6,53.6,29.7,10.1,2.52,18.0,34.7,100.0,10.7,0.0
2021-08-11,Ahmedabad,57,10.0,23.7,9.2,3.7,0.52,35.6,26.0,95.6,13.3,2.6
2021-08-11,Visakhapatnam,124,21.9,33.5,46.0,13.1,1.42,10.0,26.4,88.2,11.9,0.0
2021-08-12,Delhi,75,10.0,14.3,21.4,4.3,0.9,52.6,29.7,73.0,10.7,6.7
2021-08-12,Mumbai,134,20.8,26.3,35.0,9.0,2.17,47.3,34.3,81.8,11.9,0.0
2021-08-12,Bangalore,58,12.3,17.3,14.4,5.1,0.5,23.2,29.3,84.9,9.6,2.2
2021-08-12,Chennai,77,10.0,15.1,7.1,16.5,1.43,43.1,26.0,74.2,12.2,0.0
2021-08-12,Kolkata,99,15.9,42.2,19.3,6.8,0.88,59.3,23.5,95.2,9.2,7.6
2021-08-12,Jaipur,88,19.1,35.2,19.5,3.1,0.33,62.9,30.2,81.4,11.8,7.7
2021-08-12,Lucknow,78,23.2,12.6,15.6,2.3,0.93,18.4,33.1,76.7,10.2,2.1
2021-08-12,Hyderabad,115,25.2,50.3,39.3,8.8,0.3,37.2,25.2,67.0,14.0,0.0
2021-08-12,Pune,69,10.0,14.6,16.0,8.2,0.91,38.9,32.1,89.5,11.0,4.1
2021-08-12,Ahmedabad,65,13.3,11.5,16.8,4.7,0.55,44.3,29.1,92.0,12.5,4.0
2021-08-12,Visakhapatnam,128,25.3,62.3,36.3,13.2,0.94,18.0,34.8,93.9,13.8,0.0
2021-08-13,Delhi,94,23.0,35.4,18.4,6.4,0.83,25.5,27.8,81.5,13.7,5.4
2021-08-13,Mumbai,89,16.2,36.8,15.9,3.7,0.95,45.4,29.0,92.3,9.5,1.0
2021-08-13,Bangalore,87,10.0,4.6,26.8,14.8,1.52,37.5,25.2,79.2,10.4,0.0
2021-08-13,Chennai,158,33.7,56.8,45.1,5.2,1.46,40.3,30.6,100.0,8.9,0.0
2021-08-13,Kolkata,163,29.4,56.8,20.5,12.2,2.51,61.2,28.5,88.1,13.9,0.5
2021-08-13,Jaipur,117,19.9,16.4,28.8,9.4,1.97,40.6,28.3,100.0,11.1,0.0
2021-08-13,Lucknow,85,10.0,22.9,24.9,7.2,0.76,66.5,28.5,80.7,9.4,3.2
2021-08-13,Hyderabad,127,20.6,36.9,36.1,11.2,1.92,18.9,27.7,87.0,12.3,0.0
2021-08-13,Pune,74,14.4,21.8,18.0,4.6,0.78,33.4,20.0,56.2,11.1,6.2
2021-08-13,Ahmedabad,102,24.3,47.5,15.4,3.8,0.65,50.3,31.7,100.0,11.0,5.0
2021-08-13,Visakhapatnam,126,24.6,41.5,27.6,10.0,1.77,21.9,29.7,88.6,8.7,0.0
2021-08-14,Delhi,234,58.9,107.2,46.5,13.6,1.82,40.0,22.6,76.4,11.1,0.0
2021-08-14,Mumbai,60,10.0,21.2,9.1,3.9,0.44,56.9,27.1,73.5,12.8,6.5
2021-08-14,Bangalore,114,28.3,34.9,21.9,10.6,1.03,37.0,23.5,93.7,9.7,0.0
2021-08-14,Chennai,126,17.6,13.7,52.7,10.7,1.23,69.3,36.5,80.1,10.5,0.0
2021-08-14,Kolkata,199,54.5,102.9,31.8,12.8,1.15,37.8,24.5,85.1,11.8,0.0
2021-08-14,Jaipur,138,34.6,52.0,20.7,11.8,1.77,10.1,27.7,87.6,11.0,0.4
2021-08-14,Lucknow,71,16.3,23.1,8.3,3.9,0.61,47.9,26.2,80.9,12.2,6.2
2021-08-14,Hyderabad,59,10.0,13.8,13.5,4.7,0.67,37.1,22.9,79.2,12.6,2.0
2021-08-14,Pune,140,21.6,37.3,42.8,10.5,1.73,51.9,24.1,82.9,11.8,0.0
2021-08-14,Ahmedabad,67,18.8,22.6,13.2,6.1,0.36,25.4,32.3,82.9,13.0,7.6
2021-08-14,Visakhapatnam,72,10.0,16.2,19.7,7.2,0.56,61.2,33.2,95.8,10.9,5.2
2021-08-15,Delhi,201,53.2,105.1,27.4,11.4,1.46,41.8,25.4,99.5,12.6,0.0
2021-08-15,Mumbai,129,30.8,40.7,5.0,10.1,1.72,63.7,30.9,74.6,13.0,0.6
2021-08-15,Bangalore,51,10.0,2.2,17.3,6.1,0.54,26.1,25.4,66.3,12.5,7.6
2021-08-15,Chennai,81,10.0,6.1,23.2,3.1,0.95,80.4,23.4,99.9,10.9,7.2
2021-08-15,Kolkata,149,27.9,67.2,25.2,6.8,1.75,53.2,24.2,70.4,14.7,0.0
2021-08-15,Jaipur,167,42.5,72.4,32.8,11.2,1.66,10.0,32.8,88.8,11.8,0.0
2021-08-15,Lucknow,145,37.1,67.4,11.6,15.8,1.27,44.4,29.0,86.7,12.3,0.0
2021-08-15,Hyderabad,77,10.0,41.7,11.7,4.9,0.78,45.9,29.2,88.2,14.2,7.5
2021-08-15,Pune,70,14.8,22.2,6.2,4.5,0.83,44.3,22.3,100.0,12.9,1.3
2021-08-15,Ahmedabad,83,17.0,31.0,15.8,6.5,0.71,43.2,30.3,84.2,14.7,1.2
2021-08-15,Visakhapatnam,63,10.0,21.5,10.9,5.8,0.63,44.5,27.8,100.0,9.0,2.8
2021-08-16,Delhi,191,52.8,89.8,29.8,7.4,1.34,43.2,28.5,84.3,12.4,0.0
2021-08-16,Mumbai,107,23.2,45.1,8.5,10.1,1.25,44.7,26.4,86.4,12.7,0.0
2021-08-16,Bangalore,149,28.9,49.4,30.6,11.8,1.94,39.3,27.1,94.8,12.8,0.0
2021-08-16,Chennai,58,10.0,22.2,8.7,3.3,0.78,28.4,23.2,84.1,15.7,7.0
2021-08-16,Kolkata,91,25.6,33.5,23.5,5.1,0.3,31.3,27.3,100.0,10.7,7.1
2021-08-16,Jaipur,85,19.1,38.6,10.8,3.1,1.15,12.9,33.2,75.7,11.1,6.0
2021-08-16,Lucknow,84,20.2,42.3,13.9,3.0,0.45,39.3,33.1,100.0,15.2,4.0
2021-08-16,Hyderabad,61,11.4,12.0,18.2,5.2,0.3,49.4,21.4,72.8,9.8,1.5
2021-08-16,Pune,134,22.2,45.3,31.2,9.9,1.73,46.7,24.1,88.7,11.8,0.7
2021-08-16,Ahmedabad,95,15.0,28.0,24.6,7.4,0.88,60.9,24.7,79.2,9.8,0.0
2021-08-16,Visakhapatnam,59,10.0,9.1,17.7,4.1,0.73,29.4,29.3,84.0,8.3,3.8
2021-08-17,Delhi,90,22.4,40.3,13.8,8.0,0.65,30.2,30.0,82.3,15.2,0.0
2021-08-17,Mumbai,166,48.1,82.4,29.2,13.8,0.56,37.2,26.5,83.4,12.4,0.0
2021-08-17,Bangalore,138,28.4,44.0,41.4,10.1,1.44,23.0,30.9,67.2,9.1,0.0
2021-08-17,Chennai,77,13.6,26.6,11.4,5.3,0.68,60.9,31.0,68.3,12.3,6.6
2021-08-17,Kolkata,74,18.0,19.9,14.0,4.8,0.68,34.2,25.4,75.4,7.7,2.4
2021-08-17,Jaipur,86,24.1,34.8,17.3,3.1,0.61,18.6,28.5,80.0,10.8,4.7
2021-08-17,Lucknow,210,61.0,86.1,24.7,10.6,2.04,32.7,26.4,93.7,10.7,0.0
2021-08-17,Hyderabad,82,20.5,20.8,14.7,3.6,0.47,62.1,26.8,68.2,11.8,4.2
2021-08-17,Pune,116,17.6,33.8,49.1,13.5,0.98,25.5,29.4,87.3,11.3,0.0
2021-08-17,Ahmedabad,98,24.0,34.9,13.6,4.9,0.76,54.6,27.2,100.0,13.5,7.0
2021-08-17,Visakhapatnam,73,12.6,21.4,17.8,3.0,0.89,35.3,27.8,79.2,13.7,1.0
2021-08-18,Delhi,170,41.8,76.4,27.9,17.6,1.26,44.4,30.6,90.5,14.8,0.0
